2026-02-08 00:50:26,810 | INFO | redis_loader.redis | Redis already running
2026-02-17 12:50:36,272 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 12:50:36,273 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 12:50:36,274 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 12:50:36,274 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 12:50:36,275 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 12:50:36,276 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 12:50:36,276 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 12:50:36,277 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 12:50:36,278 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 12:50:36,278 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 12:50:36,279 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 12:50:36,279 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 12:50:36,280 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 12:50:36,281 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 12:50:36,281 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 12:50:36,282 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 12:50:36,283 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 12:50:36,284 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 12:50:36,285 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 12:50:36,286 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 12:50:36,287 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 12:50:36,288 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 12:50:36,289 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 12:50:36,290 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 12:50:36,291 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 12:50:36,291 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 12:50:36,292 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 12:50:36,293 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 12:50:36,296 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 12:50:36,297 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 12:50:36,298 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 12:50:36,299 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 12:50:36,300 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 12:53:40,199 | INFO | redis_loader.redis | Redis already running
2026-02-17 12:53:40,207 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 12:53:40,209 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 12:53:40,211 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 12:53:40,214 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 13:05:13,398 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:05:13,409 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:05:13,411 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 13:05:13,416 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 13:05:13,421 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 13:05:19,761 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:05:19,772 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:05:19,783 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:05:19,784 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:05:19,785 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:05:19,786 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:05:19,798 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:05:19,799 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:05:19,800 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:05:19,801 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:05:19,805 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:05:19,812 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:05:19,813 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:05:19,815 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:05:19,816 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:05:19,817 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:05:19,818 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:05:19,818 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:05:19,819 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:05:19,823 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:05:19,835 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:05:19,836 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:05:19,837 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:05:19,838 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:05:19,851 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:05:19,852 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:05:19,853 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:05:19,859 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:05:19,860 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:05:19,862 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:05:19,866 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:05:19,867 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:05:19,869 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:05:19,871 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:05:19,873 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:05:19,874 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:05:19,874 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:08:57,515 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:08:57,524 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:08:57,524 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:08:57,525 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:08:57,525 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:08:57,526 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:08:57,526 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:08:57,527 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:08:57,527 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:08:57,528 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:08:57,528 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:08:57,529 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:08:57,529 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:08:57,530 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:08:57,530 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:08:57,532 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:08:57,560 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:08:57,563 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:08:57,569 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:08:57,570 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:08:57,571 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:08:57,575 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:08:57,576 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:08:57,577 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:08:57,578 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:08:57,581 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:08:57,587 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:08:57,588 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:08:57,591 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:08:57,592 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:08:57,592 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:08:57,593 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:08:57,594 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:08:57,620 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:08:57,621 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:08:57,626 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:08:57,626 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:16:19,924 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:16:19,936 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:16:19,937 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:16:19,938 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:16:19,939 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:16:19,940 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:16:19,940 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:16:19,941 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:16:19,942 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:16:19,943 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:16:19,943 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:16:19,944 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:16:19,945 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:16:19,946 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:16:19,947 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:16:19,947 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:16:19,948 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:16:19,949 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:16:19,950 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:16:19,951 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:16:19,952 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:16:19,952 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:16:19,953 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:16:19,954 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:16:19,955 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:16:19,955 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:16:19,956 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:16:19,956 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:16:19,957 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:16:19,957 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:16:19,959 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:16:19,960 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:16:19,961 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:16:19,962 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:16:19,963 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:16:19,964 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:16:19,965 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:20:05,987 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:20:06,016 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:20:06,044 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:20:06,053 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:20:06,056 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:20:06,071 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:20:06,075 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:20:06,081 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:20:06,085 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:20:06,086 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:20:06,100 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:20:06,122 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:20:06,124 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:20:06,127 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:20:06,130 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:20:06,131 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:20:06,132 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:20:06,139 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:20:06,143 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:20:06,144 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:20:06,145 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:20:06,146 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:20:06,147 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:20:06,148 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:20:06,153 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:20:06,158 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:20:06,166 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:20:06,169 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:20:06,170 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:20:06,171 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:20:06,172 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:20:06,173 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:20:06,175 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:20:06,176 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:20:06,192 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:20:06,197 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:20:06,206 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:47:55,991 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:47:56,001 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:47:56,002 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:47:56,003 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:47:56,004 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:47:56,005 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:47:56,006 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:47:56,006 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:47:56,007 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:47:56,008 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:47:56,009 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:47:56,010 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:47:56,011 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:47:56,011 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:47:56,012 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:47:56,013 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:47:56,014 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:47:56,014 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:47:56,015 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:47:56,015 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:47:56,016 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:47:56,016 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:47:56,017 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:47:56,017 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:47:56,019 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:47:56,020 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:47:56,021 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:47:56,022 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:47:56,023 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:47:56,023 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:47:56,024 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:47:56,025 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:47:56,027 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:47:56,029 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:47:56,030 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:47:56,031 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:47:56,031 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:54:13,339 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:54:13,348 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:54:13,349 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:54:13,360 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:54:13,410 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:54:13,411 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:54:13,411 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:54:13,412 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:54:13,413 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 13:54:13,413 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:54:13,414 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:54:13,415 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:54:13,415 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:54:13,416 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:54:13,417 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:54:13,417 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:54:13,418 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:54:13,419 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:54:13,419 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:54:13,420 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:54:13,421 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:54:13,422 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:54:13,423 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:54:13,423 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:54:13,424 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:54:13,425 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:54:13,425 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:54:13,426 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:54:13,427 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:54:13,428 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:54:13,428 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:54:13,429 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:54:13,430 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:54:13,430 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:54:13,431 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:54:13,431 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:54:13,431 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 13:54:42,717 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:54:42,726 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 13:54:42,732 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 13:54:42,733 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 13:54:42,734 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 13:54:42,735 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 13:54:42,736 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 13:54:42,738 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 13:54:42,739 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
